Protein Group,Protein ID,Accession,-10lgP,Coverage (%),Coverage (%) Sample 18,Area Sample 18,#Peptides,#Unique,#Spec Sample 18,PTM,Avg. Mass,Description
1,1,tr|F1RX36|F1RX36_PIG,449.51,42,42,1.3507E7,432,432,2439,Oxidation (M),101096,Fibrinogen alpha chain OS=Sus scrofa OX=9823 GN=FGA PE=1 SV=4
3,13,P27917|APOC3_PIG,432.14,79,79,8.8995E6,208,208,1713,Oxidation (M),10704,Apolipoprotein C-III OS=Sus scrofa OX=9823 GN=APOC3 PE=1 SV=2
2,2,P01965|HBA_PIG,411.31,97,97,6.3407E6,256,256,1969,Oxidation (M),15039,Hemoglobin subunit alpha OS=Sus scrofa OX=9823 GN=HBA PE=1 SV=1
7,9,P02067|HBB_PIG,359.47,79,79,1.459E6,124,124,476,Oxidation (M),16166,Hemoglobin subunit beta OS=Sus scrofa OX=9823 GN=HBB PE=1 SV=3
6,6,tr|F1RX37|F1RX37_PIG,332.86,11,11,5.0777E6,71,71,889,,60843,Fibrinogen beta chain OS=Sus scrofa OX=9823 GN=FGB PE=1 SV=4
8,5,P18648|APOA1_PIG,327.50,76,76,9.2424E5,98,98,256,Oxidation (M),30325,Apolipoprotein A-I OS=Sus scrofa OX=9823 GN=APOA1 PE=1 SV=4
4,7,P51524|PF11_PIG,326.58,63,63,8.9108E6,118,78,1393,,23956,Prophenin and tritrpticin precursor (Fragment) OS=Sus scrofa OX=9823 PE=1 SV=1
5,12,P80054|PR39_PIG,288.10,45,45,1.4498E6,66,26,968,,19477,Antibacterial protein PR-39 OS=Sus scrofa OX=9823 GN=PR39 PE=1 SV=2
11,700,P80272|HMGN2_PIG,272.46,87,87,2.4699E5,37,37,132,,9379,Non-histone chromosomal protein HMG-17 OS=Sus scrofa OX=9823 GN=HMGN2 PE=1 SV=2
12,3,Q6QAQ1|ACTB_PIG,270.99,38,38,4.4836E4,64,24,107,Oxidation (M),41737,Actin  cytoplasmic 1 OS=Sus scrofa OX=9823 GN=ACTB PE=1 SV=2
9,77,Q95274|TYB4_PIG,252.02,95,95,9.866E5,38,37,204,Oxidation (M),5053,Thymosin beta-4 OS=Sus scrofa OX=9823 GN=TMSB4 PE=3 SV=3
19,15,P19619|ANXA1_PIG,248.20,10,10,2.1229E5,24,24,66,,38759,Annexin A1 OS=Sus scrofa OX=9823 GN=ANXA1 PE=1 SV=3
16,11,P68137|ACTS_PIG,246.81,24,24,1.9581E3,42,2,73,Oxidation (M),42051,Actin  alpha skeletal muscle OS=Sus scrofa OX=9823 GN=ACTA1 PE=1 SV=1
10,27,P01025|CO3_PIG,225.67,6,6,4.0265E5,39,39,163,Oxidation (M),186806,Complement C3 OS=Sus scrofa OX=9823 GN=C3 PE=1 SV=2
14,10,Q19AZ8|THRB_PIG,224.51,15,15,1.6557E5,32,32,79,Oxidation (M),70066,Prothrombin OS=Sus scrofa OX=9823 GN=F2 PE=2 SV=1
15,61,P06348|H1T_PIG,212.32,21,21,6.5835E4,26,26,75,,22059,Histone H1t OS=Sus scrofa OX=9823 GN=H1-6 PE=1 SV=1
17,24,P29700|FETUA_PIG,207.40,23,23,8.067E4,22,22,72,Oxidation (M),38425,Alpha-2-HS-glycoprotein (Fragment) OS=Sus scrofa OX=9823 GN=AHSG PE=1 SV=1
21,26,P0DSO0|SAA2_PIG,201.95,59,59,6.2576E4,21,21,41,Oxidation (M),14418,Serum amyloid A-2 protein OS=Sus scrofa OX=9823 GN=SAA2 PE=3 SV=1
23,4,P02543|VIME_PIG,195.14,20,20,2.3891E4,23,23,37,Oxidation (M),53668,Vimentin OS=Sus scrofa OX=9823 GN=VIM PE=1 SV=2
18,63,P79263|ITIH4_PIG,189.89,10,10,5.8669E5,21,21,69,Oxidation (M),102146,Inter-alpha-trypsin inhibitor heavy chain H4 OS=Sus scrofa OX=9823 GN=ITIH4 PE=1 SV=1
26,31,P18650|APOE_PIG,183.78,22,22,2.6872E4,18,18,27,Oxidation (M),36599,Apolipoprotein E OS=Sus scrofa OX=9823 GN=APOE PE=1 SV=2
13,2612,P21753|TYB10_PIG,179.76,57,57,2.0375E5,11,10,80,,4823,Thymosin beta-10 OS=Sus scrofa OX=9823 GN=TMSB10 PE=1 SV=2
24,33,P08835|ALBU_PIG,173.36,17,17,5.0082E4,18,18,36,,69692,Albumin OS=Sus scrofa OX=9823 GN=ALB PE=1 SV=2
27,82,Q29549|CLUS_PIG,169.70,17,17,2.2991E4,16,16,25,Oxidation (M),51775,Clusterin OS=Sus scrofa OX=9823 GN=CLU PE=1 SV=1
22,133,Q95JC9|PRP_PIG,168.57,7,7,8.8745E4,12,12,41,,62283,Basic proline-rich protein OS=Sus scrofa OX=9823 PE=1 SV=2
30,53,Q9GLP1|FA5_PIG,167.65,2,2,2.3396E4,12,12,18,,256078,Coagulation factor V OS=Sus scrofa OX=9823 GN=F5 PE=2 SV=1
29,14,P00355|G3P_PIG,167.42,29,29,2.3539E4,14,14,21,Oxidation (M),35836,Glyceraldehyde-3-phosphate dehydrogenase OS=Sus scrofa OX=9823 GN=GAPDH PE=1 SV=4
28,489,P17741|HMGB2_PIG,166.93,27,27,3.0789E4,16,13,25,Oxidation (M),24133,High mobility group protein B2 OS=Sus scrofa OX=9823 GN=HMGB2 PE=1 SV=2
25,640,Q29052|ITIH1_PIG,149.69,7,7,8.1899E4,12,12,27,,100395,Inter-alpha-trypsin inhibitor heavy chain H1 OS=Sus scrofa OX=9823 GN=ITIH1 PE=2 SV=1
41,148,P21692|MMP1_PIG,139.34,7,7,1.0007E3,5,5,6,,53666,Interstitial collagenase OS=Sus scrofa OX=9823 GN=MMP1 PE=1 SV=2
32,29,Q767L7|TBB5_PIG,138.70,14,14,2.5814E3,7,7,13,Oxidation (M),49671,Tubulin beta chain OS=Sus scrofa OX=9823 GN=TUBB PE=1 SV=1
31,84,P62936|PPIA_PIG,131.84,29,29,1.0141E5,8,8,14,Oxidation (M),17869,Peptidyl-prolyl cis-trans isomerase A OS=Sus scrofa OX=9823 GN=PPIA PE=1 SV=2
40,1861,O46409|APOA4_PIG,126.52,15,15,3.3278E3,6,6,7,,43294,Apolipoprotein A-IV OS=Sus scrofa OX=9823 GN=APOA4 PE=2 SV=1
38,1882,P12682|HMGB1_PIG,119.88,20,20,4.5752E3,6,3,8,,24917,High mobility group protein B1 OS=Sus scrofa OX=9823 GN=HMGB1 PE=1 SV=3
20,48,Q8SPS7|HPT_PIG,115.58,9,9,1.4274E5,5,5,58,Oxidation (M),38482,Haptoglobin OS=Sus scrofa OX=9823 GN=HP PE=1 SV=1
37,593,O02668|ITIH2_PIG,107.55,6,6,3.2314E3,6,6,8,Oxidation (M),104622,Inter-alpha-trypsin inhibitor heavy chain H2 OS=Sus scrofa OX=9823 GN=ITIH2 PE=2 SV=1
48,59,P06867|PLMN_PIG,102.38,2,2,3.3544E3,3,3,4,,90615,Plasminogen OS=Sus scrofa OX=9823 GN=PLG PE=1 SV=3
49,1705,Q8MJ49|OSTF1_PIG,101.46,15,15,4.2843E3,3,3,4,,23740,Osteoclast-stimulating factor 1 OS=Sus scrofa OX=9823 GN=OSTF1 PE=2 SV=1
51,37,Q5S1U1|HSPB1_PIG,101.21,22,22,3.2602E3,4,4,4,,22942,Heat shock protein beta-1 OS=Sus scrofa OX=9823 GN=HSPB1 PE=2 SV=1
42,56,P10668|COF1_PIG,101.12,16,16,1.1504E4,3,3,6,,18519,Cofilin-1 OS=Sus scrofa OX=9823 GN=CFL1 PE=1 SV=3
56,1771,P51779|CFAD_PIG,96.05,11,11,4.6449E3,3,3,3,Oxidation (M),27764,Complement factor D OS=Sus scrofa OX=9823 GN=CFD PE=2 SV=1
39,516,P20305|GELS_PIG,93.21,6,6,7.1147E3,4,4,7,Oxidation (M),84775,Gelsolin (Fragment) OS=Sus scrofa OX=9823 GN=GSN PE=1 SV=1
54,81,O19084|CDSN_PIG,91.38,20,20,4.4327E3,4,4,4,Oxidation (M),21644,Corneodesmosin (Fragment) OS=Sus scrofa OX=9823 GN=CDSN PE=3 SV=1
50,83,P50447|A1AT_PIG,85.13,5,5,3.1443E3,3,3,4,Oxidation (M),47194,Alpha-1-antitrypsin OS=Sus scrofa OX=9823 GN=SERPINA1 PE=2 SV=1
36,2614,P50828|HEMO_PIG,84.05,2,2,1.3451E4,4,4,10,,51306,Hemopexin OS=Sus scrofa OX=9823 GN=HPX PE=1 SV=1
43,715,P02725|GLPA_PIG,81.67,18,18,1.9044E3,2,2,6,,14000,Glycophorin-A OS=Sus scrofa OX=9823 GN=GYPA PE=1 SV=1
69,697,P62901|RL31_PIG,79.84,26,26,1.0992E3,2,2,2,,14463,60S ribosomal protein L31 OS=Sus scrofa OX=9823 GN=RPL31 PE=1 SV=1
59,286,P48819|VTNC_PIG,78.71,7,7,1.7537E5,3,3,3,,52572,Vitronectin OS=Sus scrofa OX=9823 GN=VTN PE=1 SV=1
53,766,Q9GLP2|PROC_PIG,76.16,3,3,8.1411E3,3,3,4,,51867,Vitamin K-dependent protein C OS=Sus scrofa OX=9823 GN=PROC PE=2 SV=1
46,436,Q9TTK7|OLR1_PIG,73.57,10,10,3.4607E3,3,3,5,Oxidation (M),31143,Oxidized low-density lipoprotein receptor 1 OS=Sus scrofa OX=9823 GN=OLR1 PE=2 SV=1
45,60,P09571|TRFE_PIG,66.62,4,4,2.7758E3,3,3,5,,76968,Serotransferrin OS=Sus scrofa OX=9823 GN=TF PE=1 SV=2
57,1287,Q9GK37|CBG_PIG,64.82,3,3,3.2912E3,1,1,3,,45189,Corticosteroid-binding globulin OS=Sus scrofa OX=9823 GN=Serpina6 PE=2 SV=1
65,1635,Q9TSX9|PRDX6_PIG,63.92,10,10,3.964E3,2,2,2,,25037,Peroxiredoxin-6 OS=Sus scrofa OX=9823 GN=PRDX6 PE=2 SV=3
55,39,P0DW16|RBM20_PIG,60.36,2,2,2.2291E3,2,2,3,Oxidation (M),133295,RNA-binding protein 20 OS=Sus scrofa OX=9823 GN=RBM20 PE=1 SV=1
102,76,Q29308|RS19_PIG,59.70,10,10,2.1476E3,1,1,1,,15103,40S ribosomal protein S19 (Fragment) OS=Sus scrofa OX=9823 GN=RPS19 PE=2 SV=3
81,74,P02540|DESM_PIG,57.84,4,4,3.0299E2,1,1,1,,53629,Desmin OS=Sus scrofa OX=9823 GN=DES PE=1 SV=4
68,90,Q29221|CAZA2_PIG,57.79,5,5,4.3251E3,2,2,2,,32981,F-actin-capping protein subunit alpha-2 OS=Sus scrofa OX=9823 GN=CAPZA2 PE=2 SV=3
68,731,A0PFK5|CAZA1_PIG,57.79,5,5,4.3251E3,2,2,2,,33017,F-actin-capping protein subunit alpha-1 OS=Sus scrofa OX=9823 GN=CAPZA1 PE=1 SV=1
63,147,Q9TV62|MYH4_PIG,57.39,1,1,2.0818E2,1,1,2,,223234,Myosin-4 OS=Sus scrofa OX=9823 GN=MYH4 PE=2 SV=1
63,197,Q9TV61|MYH1_PIG,57.39,1,1,2.0818E2,1,1,2,,223171,Myosin-1 OS=Sus scrofa OX=9823 GN=MYH1 PE=2 SV=1
63,250,Q9TV63|MYH2_PIG,57.39,1,1,2.0818E2,1,1,2,,223148,Myosin-2 OS=Sus scrofa OX=9823 GN=MYH2 PE=2 SV=1
63,272,P79293|MYH7_PIG,57.39,1,1,2.0818E2,1,1,2,,223296,Myosin-7 OS=Sus scrofa OX=9823 GN=MYH7 PE=1 SV=2
70,2902,P80031|GSTP1_PIG,57.15,5,5,2.3646E3,1,1,2,,23497,Glutathione S-transferase P OS=Sus scrofa OX=9823 GN=GSTP1 PE=1 SV=2
109,280,P67985|RL22_PIG,55.86,11,11,5.2029E2,1,1,1,,14759,60S ribosomal protein L22 OS=Sus scrofa OX=9823 GN=RPL22 PE=1 SV=2
52,136,P53714|ITB2_PIG,55.24,4,4,1.8894E3,2,2,4,,84790,Integrin beta-2 OS=Sus scrofa OX=9823 GN=ITGB2 PE=2 SV=1
33,47,O97507|FA12_PIG,53.78,2,2,4.7423E4,1,1,12,,68012,Coagulation factor XII OS=Sus scrofa OX=9823 GN=F12 PE=2 SV=1
67,2624,P60662|MYL6_PIG,53.23,15,15,1.0456E3,2,2,2,,16930,Myosin light polypeptide 6 OS=Sus scrofa OX=9823 GN=MYL6 PE=1 SV=2
60,177,Q2XVP4|TBA1B_PIG,53.06,6,6,7.0888E2,2,2,3,Oxidation (M),50152,Tubulin alpha-1B chain OS=Sus scrofa OX=9823 GN=TUBA1B PE=1 SV=1
60,185,P02550|TBA1A_PIG,53.06,6,6,7.0888E2,2,2,3,Oxidation (M),50069,Tubulin alpha-1A chain OS=Sus scrofa OX=9823 GN=TUBA1A PE=1 SV=1
84,695,Q9TUB2|P53_PIG,52.60,4,4,3.9966E2,1,1,1,,42862,Cellular tumor antigen p53 OS=Sus scrofa OX=9823 GN=TP53 PE=2 SV=1
66,2613,Q4A1L5|BECN1_PIG,51.03,7,7,4.8017E3,2,2,2,,51759,Beclin-1 OS=Sus scrofa OX=9823 GN=BECN1 PE=1 SV=1
64,828,Q5XLD3|KCRM_PIG,49.56,8,8,1.3705E3,2,2,2,Oxidation (M),43059,Creatine kinase M-type OS=Sus scrofa OX=9823 GN=CKM PE=2 SV=1
72,190,P50390|TTHY_PIG,46.94,14,14,1.257E3,1,1,2,,16081,Transthyretin OS=Sus scrofa OX=9823 GN=TTR PE=1 SV=1
107,2631,Q95281|RL29_PIG,42.40,18,18,2.3215E2,1,1,1,,17498,60S ribosomal protein L29 OS=Sus scrofa OX=9823 GN=RPL29 PE=1 SV=4
108,5200,P59083|PHP14_PIG,40.82,11,11,4.4035E2,1,1,1,,13932,14 kDa phosphohistidine phosphatase OS=Sus scrofa OX=9823 GN=PHPT1 PE=1 SV=2
110,5221,P12309|GLRX1_PIG,40.01,13,13,3.1613E2,1,1,1,,11828,Glutaredoxin-1 OS=Sus scrofa OX=9823 GN=GLRX PE=1 SV=2
