Protein Group,Protein ID,Accession,-10lgP,Coverage (%),Coverage (%) Sample 30,Area Sample 30,#Peptides,#Unique,#Spec Sample 30,PTM,Avg. Mass,Description
2,1,tr|F1RX36|F1RX36_PIG,477.08,48,48,9.6533E6,563,563,1648,Oxidation (M),101096,Fibrinogen alpha chain OS=Sus scrofa OX=9823 GN=FGA PE=1 SV=4
3,13,P27917|APOC3_PIG,475.74,79,79,1.2624E7,320,320,1419,Oxidation (M),10704,Apolipoprotein C-III OS=Sus scrofa OX=9823 GN=APOC3 PE=1 SV=2
1,2,P01965|HBA_PIG,475.68,98,98,1.1189E7,476,476,2343,Oxidation (M),15039,Hemoglobin subunit alpha OS=Sus scrofa OX=9823 GN=HBA PE=1 SV=1
5,9,P02067|HBB_PIG,432.16,81,81,2.4626E6,263,256,809,Oxidation (M),16166,Hemoglobin subunit beta OS=Sus scrofa OX=9823 GN=HBB PE=1 SV=3
6,5,P18648|APOA1_PIG,393.05,83,83,1.5181E6,243,243,562,Oxidation (M),30325,Apolipoprotein A-I OS=Sus scrofa OX=9823 GN=APOA1 PE=1 SV=4
7,6,tr|F1RX37|F1RX37_PIG,388.11,15,15,5.4075E6,104,104,526,,60843,Fibrinogen beta chain OS=Sus scrofa OX=9823 GN=FGB PE=1 SV=4
4,12,P80054|PR39_PIG,290.98,44,44,4.6226E6,69,38,1088,,19477,Antibacterial protein PR-39 OS=Sus scrofa OX=9823 GN=PR39 PE=1 SV=2
8,24,P29700|FETUA_PIG,281.28,26,26,2.7311E5,55,55,160,Oxidation (M),38425,Alpha-2-HS-glycoprotein (Fragment) OS=Sus scrofa OX=9823 GN=AHSG PE=1 SV=1
12,3,Q6QAQ1|ACTB_PIG,274.40,44,44,5.7271E4,68,27,113,Oxidation (M),41737,Actin  cytoplasmic 1 OS=Sus scrofa OX=9823 GN=ACTB PE=1 SV=2
9,77,Q95274|TYB4_PIG,272.88,95,95,1.3116E6,43,43,158,Oxidation (M),5053,Thymosin beta-4 OS=Sus scrofa OX=9823 GN=TMSB4 PE=3 SV=3
13,10,Q19AZ8|THRB_PIG,260.41,18,18,2.5229E5,47,47,98,Oxidation (M),70066,Prothrombin OS=Sus scrofa OX=9823 GN=F2 PE=2 SV=1
14,700,P80272|HMGN2_PIG,260.26,80,80,1.855E5,32,32,95,,9379,Non-histone chromosomal protein HMG-17 OS=Sus scrofa OX=9823 GN=HMGN2 PE=1 SV=2
11,7,P51524|PF11_PIG,256.81,37,37,2.7727E5,40,7,130,,23956,Prophenin and tritrpticin precursor (Fragment) OS=Sus scrofa OX=9823 PE=1 SV=1
11,8,P51525|PF12_PIG,256.81,34,34,2.7727E5,40,7,130,,25855,Prophenin-2 OS=Sus scrofa OX=9823 PE=2 SV=1
15,30,P49932|PMP37_PIG,255.85,47,47,1.3825E4,40,7,84,,18927,Antibacterial peptide PMAP-37 OS=Sus scrofa OX=9823 GN=PMAP37 PE=2 SV=1
17,11,P68137|ACTS_PIG,247.96,34,34,2.0049E3,45,4,74,Oxidation (M),42051,Actin  alpha skeletal muscle OS=Sus scrofa OX=9823 GN=ACTA1 PE=1 SV=1
16,63,P79263|ITIH4_PIG,247.51,12,12,8.833E5,42,42,81,Oxidation (M),102146,Inter-alpha-trypsin inhibitor heavy chain H4 OS=Sus scrofa OX=9823 GN=ITIH4 PE=1 SV=1
18,32,P49931|PMP36_PIG,245.91,28,28,6.6761E2,32,1,72,,18647,Antibacterial peptide PMAP-36 OS=Sus scrofa OX=9823 GN=PMAP36 PE=2 SV=1
24,15,P19619|ANXA1_PIG,242.13,10,10,8.1139E4,20,20,40,Oxidation (M),38759,Annexin A1 OS=Sus scrofa OX=9823 GN=ANXA1 PE=1 SV=3
10,27,P01025|CO3_PIG,241.57,10,10,4.8238E5,43,43,140,Oxidation (M),186806,Complement C3 OS=Sus scrofa OX=9823 GN=C3 PE=1 SV=2
21,26,P0DSO0|SAA2_PIG,231.33,82,82,7.693E4,32,32,49,Oxidation (M),14418,Serum amyloid A-2 protein OS=Sus scrofa OX=9823 GN=SAA2 PE=3 SV=1
19,61,P06348|H1T_PIG,228.46,21,21,1.0542E5,35,35,60,,22059,Histone H1t OS=Sus scrofa OX=9823 GN=H1-6 PE=1 SV=1
25,53,Q9GLP1|FA5_PIG,214.85,2,2,3.6382E4,19,19,38,,256078,Coagulation factor V OS=Sus scrofa OX=9823 GN=F5 PE=2 SV=1
22,33,P08835|ALBU_PIG,202.93,17,17,1.3762E5,21,21,46,,69692,Albumin OS=Sus scrofa OX=9823 GN=ALB PE=1 SV=2
20,82,Q29549|CLUS_PIG,202.58,27,27,4.7652E4,30,30,52,Oxidation (M),51775,Clusterin OS=Sus scrofa OX=9823 GN=CLU PE=1 SV=1
23,4,P02543|VIME_PIG,200.26,23,23,6.3126E4,26,26,42,,53668,Vimentin OS=Sus scrofa OX=9823 GN=VIM PE=1 SV=2
29,14,P00355|G3P_PIG,192.28,40,40,2.6749E4,20,20,30,Oxidation (M),35836,Glyceraldehyde-3-phosphate dehydrogenase OS=Sus scrofa OX=9823 GN=GAPDH PE=1 SV=4
32,84,P62936|PPIA_PIG,190.45,32,32,2.6402E4,18,18,25,,17869,Peptidyl-prolyl cis-trans isomerase A OS=Sus scrofa OX=9823 GN=PPIA PE=1 SV=2
28,2612,P21753|TYB10_PIG,181.15,83,83,2.7138E5,13,13,37,,4823,Thymosin beta-10 OS=Sus scrofa OX=9823 GN=TMSB10 PE=1 SV=2
35,1861,O46409|APOA4_PIG,160.59,21,21,9.1573E3,8,8,16,Oxidation (M),43294,Apolipoprotein A-IV OS=Sus scrofa OX=9823 GN=APOA4 PE=2 SV=1
31,640,Q29052|ITIH1_PIG,157.01,5,5,8.186E4,12,12,25,,100395,Inter-alpha-trypsin inhibitor heavy chain H1 OS=Sus scrofa OX=9823 GN=ITIH1 PE=2 SV=1
38,56,P10668|COF1_PIG,154.85,34,34,9.1103E3,10,10,14,Oxidation (M),18519,Cofilin-1 OS=Sus scrofa OX=9823 GN=CFL1 PE=1 SV=3
27,48,Q8SPS7|HPT_PIG,154.67,9,9,1.5318E5,6,6,38,Oxidation (M),38482,Haptoglobin OS=Sus scrofa OX=9823 GN=HP PE=1 SV=1
37,59,P06867|PLMN_PIG,153.47,3,3,1.6298E4,7,7,14,,90615,Plasminogen OS=Sus scrofa OX=9823 GN=PLG PE=1 SV=3
33,47,O97507|FA12_PIG,151.68,7,7,4.565E4,8,8,21,,68012,Coagulation factor XII OS=Sus scrofa OX=9823 GN=F12 PE=2 SV=1
34,489,P17741|HMGB2_PIG,150.26,42,42,1.3792E4,11,11,16,Oxidation (M),24133,High mobility group protein B2 OS=Sus scrofa OX=9823 GN=HMGB2 PE=1 SV=2
39,31,P18650|APOE_PIG,149.32,18,18,2.3328E4,12,12,14,,36599,Apolipoprotein E OS=Sus scrofa OX=9823 GN=APOE PE=1 SV=2
40,60,P09571|TRFE_PIG,146.69,9,9,7.7379E3,7,7,11,Oxidation (M),76968,Serotransferrin OS=Sus scrofa OX=9823 GN=TF PE=1 SV=2
44,148,P21692|MMP1_PIG,136.44,7,7,3.4645E3,5,5,7,,53666,Interstitial collagenase OS=Sus scrofa OX=9823 GN=MMP1 PE=1 SV=2
36,1665,P02101|HBE_PIG,134.70,26,26,5.4281E3,9,2,15,,16095,Hemoglobin subunit epsilon OS=Sus scrofa OX=9823 GN=HBE1 PE=1 SV=3
42,593,O02668|ITIH2_PIG,124.81,6,6,3.4243E3,6,6,9,,104622,Inter-alpha-trypsin inhibitor heavy chain H2 OS=Sus scrofa OX=9823 GN=ITIH2 PE=2 SV=1
30,133,Q95JC9|PRP_PIG,124.75,7,7,3.4924E4,7,7,29,,62283,Basic proline-rich protein OS=Sus scrofa OX=9823 PE=1 SV=2
43,1287,Q9GK37|CBG_PIG,118.89,9,9,1.2362E4,5,5,8,Oxidation (M),45189,Corticosteroid-binding globulin OS=Sus scrofa OX=9823 GN=Serpina6 PE=2 SV=1
41,2614,P50828|HEMO_PIG,114.32,4,4,3.9327E4,6,6,11,,51306,Hemopexin OS=Sus scrofa OX=9823 GN=HPX PE=1 SV=1
46,190,P50390|TTHY_PIG,109.76,15,15,2.9493E3,3,3,6,,16081,Transthyretin OS=Sus scrofa OX=9823 GN=TTR PE=1 SV=1
45,516,P20305|GELS_PIG,97.99,4,4,1.2071E3,5,5,7,,84775,Gelsolin (Fragment) OS=Sus scrofa OX=9823 GN=GSN PE=1 SV=1
49,766,Q9GLP2|PROC_PIG,95.23,3,3,9.9822E3,3,3,4,,51867,Vitamin K-dependent protein C OS=Sus scrofa OX=9823 GN=PROC PE=2 SV=1
50,76,Q29308|RS19_PIG,88.07,13,13,3.1709E3,3,3,4,,15103,40S ribosomal protein S19 (Fragment) OS=Sus scrofa OX=9823 GN=RPS19 PE=2 SV=3
58,83,P50447|A1AT_PIG,80.24,4,4,1.3337E3,2,2,2,,47194,Alpha-1-antitrypsin OS=Sus scrofa OX=9823 GN=SERPINA1 PE=2 SV=1
76,697,P62901|RL31_PIG,79.01,26,26,8.7477E2,2,2,2,,14463,60S ribosomal protein L31 OS=Sus scrofa OX=9823 GN=RPL31 PE=1 SV=1
66,74,P02540|DESM_PIG,75.29,4,4,6.9444E2,2,2,2,,53629,Desmin OS=Sus scrofa OX=9823 GN=DES PE=1 SV=4
52,696,Q7SIB7|PGK1_PIG,73.66,6,6,1.2004E3,2,2,3,,44559,Phosphoglycerate kinase 1 OS=Sus scrofa OX=9823 GN=PGK1 PE=1 SV=3
77,9772,Q29187|RL4_PIG,70.36,15,15,9.2958E2,1,1,2,,11132,60S ribosomal protein L4 (Fragment) OS=Sus scrofa OX=9823 GN=RPL4 PE=2 SV=1
47,5221,P12309|GLRX1_PIG,67.95,16,16,9.2006E2,2,2,5,,11828,Glutaredoxin-1 OS=Sus scrofa OX=9823 GN=GLRX PE=1 SV=2
53,185,P02550|TBA1A_PIG,64.98,3,3,1.7005E3,2,2,3,,50069,Tubulin alpha-1A chain OS=Sus scrofa OX=9823 GN=TUBA1A PE=1 SV=1
53,177,Q2XVP4|TBA1B_PIG,64.98,3,3,1.7005E3,2,2,3,,50152,Tubulin alpha-1B chain OS=Sus scrofa OX=9823 GN=TUBA1B PE=1 SV=1
57,38,Q3BDI7|DSG1_PIG,63.00,2,2,5.7711E2,2,2,2,,113318,Desmoglein-1 OS=Sus scrofa OX=9823 GN=DSG1 PE=2 SV=1
55,37,Q5S1U1|HSPB1_PIG,61.42,16,16,1.2527E3,2,2,3,,22942,Heat shock protein beta-1 OS=Sus scrofa OX=9823 GN=HSPB1 PE=2 SV=1
74,1703,Q07717|B2MG_PIG,59.58,8,8,1.0298E3,2,2,2,,13362,Beta-2-microglobulin OS=Sus scrofa OX=9823 GN=B2M PE=1 SV=1
51,150,Q2IA00|SPEF2_PIG,59.54,1,1,8.1E4,2,2,3,,208803,Sperm flagellar protein 2 OS=Sus scrofa OX=9823 GN=SPEF2 PE=2 SV=1
62,136,P53714|ITB2_PIG,59.50,4,4,1.2616E3,2,2,2,,84790,Integrin beta-2 OS=Sus scrofa OX=9823 GN=ITGB2 PE=2 SV=1
72,2051,P14287|OSTP_PIG,55.97,15,15,8.3439E2,2,2,2,,33669,Osteopontin OS=Sus scrofa OX=9823 GN=SPP1 PE=1 SV=1
70,1330,P26042|MOES_PIG,55.29,3,3,9.8155E2,2,2,2,Oxidation (M),67661,Moesin OS=Sus scrofa OX=9823 GN=MSN PE=2 SV=3
100,2625,O13010|PI42A_PIG,53.31,4,4,0,1,1,1,,46212,Phosphatidylinositol 5-phosphate 4-kinase type-2 alpha OS=Sus scrofa OX=9823 GN=PIP4K2A PE=2 SV=1
75,2902,P80031|GSTP1_PIG,50.87,5,5,1.3461E3,1,1,2,,23497,Glutathione S-transferase P OS=Sus scrofa OX=9823 GN=GSTP1 PE=1 SV=2
54,1635,Q9TSX9|PRDX6_PIG,50.13,7,7,3.0379E2,1,1,3,,25037,Peroxiredoxin-6 OS=Sus scrofa OX=9823 GN=PRDX6 PE=2 SV=3
68,438,A5A8V7|HS71L_PIG,49.56,4,4,8.718E2,2,2,2,,70344,Heat shock 70 kDa protein 1-like OS=Sus scrofa OX=9823 GN=HSPA1L PE=2 SV=1
68,373,Q6S4N2|HS71B_PIG,49.56,4,4,8.718E2,2,2,2,,70098,Heat shock 70 kDa protein 1B OS=Sus scrofa OX=9823 GN=HSPA1B PE=2 SV=1
114,731,A0PFK5|CAZA1_PIG,39.29,5,5,1.6843E3,1,1,1,,33017,F-actin-capping protein subunit alpha-1 OS=Sus scrofa OX=9823 GN=CAPZA1 PE=1 SV=1
114,90,Q29221|CAZA2_PIG,39.29,5,5,1.6843E3,1,1,1,,32981,F-actin-capping protein subunit alpha-2 OS=Sus scrofa OX=9823 GN=CAPZA2 PE=2 SV=3
63,96,P16469|LOX15_PIG,38.94,1,1,2.1604E3,1,1,2,,75004,Polyunsaturated fatty acid lipoxygenase ALOX15 OS=Sus scrofa OX=9823 GN=ALOX15 PE=1 SV=3
112,286,P48819|VTNC_PIG,38.87,4,4,2.6957E2,1,1,1,,52572,Vitronectin OS=Sus scrofa OX=9823 GN=VTN PE=1 SV=1
102,1403,P80229|ILEU_PIG,38.34,3,3,3.6852E2,1,1,1,,42513,Leukocyte elastase inhibitor OS=Sus scrofa OX=9823 GN=SERPINB1 PE=1 SV=1
98,875,P04574|CPNS1_PIG,38.06,8,8,3.7909E2,1,1,1,,28068,Calpain small subunit 1 OS=Sus scrofa OX=9823 GN=CAPNS1 PE=1 SV=1
105,41,P02554|TBB_PIG,37.61,4,4,2.278E2,1,1,1,,49861,Tubulin beta chain OS=Sus scrofa OX=9823 PE=1 SV=1
105,29,Q767L7|TBB5_PIG,37.61,4,4,2.278E2,1,1,1,,49671,Tubulin beta chain OS=Sus scrofa OX=9823 GN=TUBB PE=1 SV=1
96,81,O19084|CDSN_PIG,37.59,5,5,5.7192E2,1,1,1,,21644,Corneodesmosin (Fragment) OS=Sus scrofa OX=9823 GN=CDSN PE=3 SV=1
64,710,Q9TUB5|CLCA1_PIG,37.37,1,1,1.1282E2,1,1,2,,100735,Calcium-activated chloride channel regulator 1 OS=Sus scrofa OX=9823 GN=CLCA1 PE=2 SV=1
71,961,Q06AU9|PNMT_PIG,36.87,6,6,2.7379E3,1,1,2,,30879,Phenylethanolamine N-methyltransferase OS=Sus scrofa OX=9823 GN=PNMT PE=2 SV=1
111,436,Q9TTK7|OLR1_PIG,36.70,5,5,5.2376E2,1,1,1,,31143,Oxidized low-density lipoprotein receptor 1 OS=Sus scrofa OX=9823 GN=OLR1 PE=2 SV=1
108,802,P29269|MYL9_PIG,35.28,7,7,1.9403E2,1,1,1,,19827,Myosin regulatory light polypeptide 9 OS=Sus scrofa OX=9823 GN=MYL9 PE=1 SV=2
69,1095,Q8WNE9|BAALC_PIG,34.76,5,5,0,1,1,2,,15401,Brain and acute leukemia cytoplasmic protein OS=Sus scrofa OX=9823 GN=BAALC PE=2 SV=3
84,1084,Q5I2M3|TLR9_PIG,34.06,1,1,4.4365E3,1,1,1,,115883,Toll-like receptor 9 OS=Sus scrofa OX=9823 GN=TLR9 PE=2 SV=1
104,230,P04087|INHA_PIG,33.93,4,4,4.1006E3,1,1,1,,39190,Inhibin alpha chain OS=Sus scrofa OX=9823 GN=INHA PE=1 SV=2
73,1401,Q9TSX5|LDHC_PIG,33.79,2,2,9.8143E2,1,1,2,,36053,L-lactate dehydrogenase C chain OS=Sus scrofa OX=9823 GN=LDHC PE=2 SV=3
